,x,y,width,height
32,0.8269921875,0.5133188269794722,0.02312499999999995,0.009389999999999985
33,0.5051113016105417,0.63266775,0.327777,0.11728400000000005
34,0.0986328125,0.9039505625,0.199161,0.1897279999999999
35,0.4160155,0.6983897730600294,0.047852000000000006,0.02049699999999995
36,0.2333984375,0.3638888888888889,0.060624999999999984,0.027778000000000032
37,0.3875390625,0.2768052222222222,0.01937500000000003,0.008888999999999973
38,0.7343359375,0.5100697777777777,0.04625000000000001,0.08888900000000009
39,0.2465625,0.34973925,0.015625000000000028,0.008334000000000064
40,0.3042578125,0.2938020833333333,0.010624999999999996,0.0050000000000000044
41,0.3565625,0.3726041666666666,0.015625,0.007500000000000062
42,0.7769140625,0.3404690833333333,0.018125000000000058,0.0033330000000000304
43,0.8337890625,0.40307325,0.01937500000000003,0.008332999999999998
44,0.9135546875,0.46760416666666665,0.007499999999999951,0.0066669999999999785
45,0.4380859375,0.8745761348973606,0.07624999999999998,0.04413200000000001
46,0.604296875,0.7926171875,0.309375,0.08499999999999996
47,0.5715320190336749,0.6373828125,0.207317,0.073125
48,0.49609375,0.6675752352941177,0.08750000000000002,0.14124300000000006
49,0.1673046875,0.5455729166666666,0.1,0.09166700000000001
50,0.4948828125,0.5190625,0.3225,0.20333299999999999
51,0.0348046875,0.6732608345534408,0.03875,0.06560399999999997
52,0.7858984375,0.5723541351819758,0.06187500000000001,0.21087699999999995
53,0.0152734375,0.783984380952381,0.029375,0.01372999999999996
54,0.3369140625,0.9092652857142857,0.080625,0.02212000000000008
55,0.6930859375,0.5856246666666668,0.17125,0.11499999999999992
56,0.4375390625,0.5147903022508039,0.018125000000000002,0.020575999999999997
57,0.8117578125,0.7337338874598072,0.04125000000000001,0.03600899999999994
58,0.0933203125,0.6109656749633968,0.057499999999999996,0.03846199999999999
59,0.505698625,0.72535575,0.676941,0.24353099999999994
60,0.3540625,0.8648577063711911,0.109375,0.048759000000000094
61,0.503515625,0.5675104999999999,0.551875,0.361969
62,0.2304685,0.6888025,0.142578,0.14322899999999997
63,0.2822265625,0.7218316822157435,0.1275,0.10177400000000006
64,0.5032421874999999,0.6238452210834554,0.08500000000000002,0.07504699999999996
65,0.4587109375,0.596105695652174,0.10812500000000003,0.0478839999999999
66,0.3545748125,0.6661224403892944,0.103873,0.07894700000000006
67,0.845078125,0.525625,0.036250000000000004,0.031667000000000035
68,0.3943361875,0.82161425,0.08515600000000001,0.04062500000000006
69,0.2888669375,0.8262211021897811,0.07734400000000002,0.03972000000000005
70,0.097772875,0.7972250000000001,0.152478,0.0828519999999999
71,0.530390625,0.7590046020942408,0.020625000000000004,0.012563000000000102
72,0.431953125,0.7970205631349782,0.5050000000000001,0.335501
73,0.5474609375,0.7086051824817517,0.13937500000000003,0.0982230000000001
74,0.180234375,0.7435434258289704,0.1375,0.13199099999999994
75,0.613828125,0.5782815833333333,0.03562500000000002,0.019166000000000016
76,0.5423828125,0.4964059166666666,0.635625,0.7174999999999999
77,0.3076926875,0.7976970915576694,0.10150799999999999,0.043406000000000035
78,0.5128921875,0.7311061017964072,0.14696700000000007,0.051773000000000076
79,0.9752825,0.2867230538922156,0.04752999999999996,0.027805000000000024
80,0.37109375,0.52578125,0.15000000000000002,0.10208300000000008
81,0.6839155634095634,0.6764453125,0.12849500000000005,0.057499999999999996
82,0.5528391959798995,0.7197210000000002,0.136875,0.0647669999999998
83,0.1340234375,0.10112964421669106,0.030625,0.016884999999999997
84,0.6159765625,0.5461416383601757,0.12750000000000006,0.106004
85,0.4498399124087591,0.5412109375,0.08403300000000002,0.013749999999999929
86,0.7910283649635038,0.61125,0.193277,0.03187499999999999
87,0.0093755,0.9403645833333334,0.017187,0.020832999999999952
88,0.2244140625,0.9356774166666666,0.017968999999999985,0.014583000000000013
89,0.5050783750000001,0.9416663333333334,0.013280999999999932,0.012499999999999881
90,0.70078075,0.9664065833333334,0.02500100000000005,0.018749999999999822
91,0.6825,0.8296869207683073,0.03249999999999997,0.009984000000000048
92,0.2837890625,0.7583501342812007,0.144444,0.06966299999999999
93,0.2490231875,0.64322925,0.11621099999999998,0.04036400000000014
94,0.4605078125,0.6252982631578948,0.51125,0.18651199999999998
95,0.5022265625,0.7481774166666666,0.03500000000000003,0.014166000000000048
96,0.8991015625,0.7386455,0.03375000000000006,0.01750000000000007
97,0.062711803806735,0.37140625,0.04127599999999999,0.00874999999999998
98,0.2710810614934114,0.41390625,0.04878000000000002,0.008750000000000036
99,0.5471484375,0.9523855153733528,0.030625000000000013,0.014071000000000028
100,0.661328125,0.9759517730600293,0.03562499999999991,0.019700000000000023
101,0.827265625,0.61244825,0.083125,0.10333299999999997
102,0.6397399375,0.585630939163498,0.20162000000000002,0.10858200000000008
103,0.3260546875,0.7706250307467057,0.03749999999999998,0.025328000000000045
104,0.6892573125,0.774609375,0.057813,0.043749999999999956
105,0.4531640625,0.5159064128843338,0.706875,0.602251
106,0.156015625,0.8797984105571848,0.08375,0.0478869999999999
107,0.4869921875,0.7476491026392962,0.021874999999999978,0.013146000000000014
108,0.599296875,0.857205592654424,0.05937500000000007,0.026738000000000057
109,0.7608203125,0.852197245409015,0.026874999999999982,0.017113000000000142
110,0.48933593750000004,0.5691672941176471,0.5768749999999999,0.4284369999999999
111,0.5056266875,0.30924291666666665,0.380863,0.311927
112,0.425859375,0.5892190833333334,0.138125,0.06583300000000003
113,0.5638247284768212,0.8853515625,0.18320599999999995,0.03437499999999993
114,0.6375,0.7906850248901903,0.125,0.11444599999999996
115,0.4917578125,0.5966843806734992,0.13562500000000005,0.10131400000000004
116,0.7645703125,0.42331813771517995,0.08875,0.10832499999999999
117,0.1726171875,0.73536425,0.084375,0.03999999999999989
118,0.5127734374999999,0.46833366666666665,0.31187500000000007,0.20916600000000005
119,0.350390625,0.5439175414364641,0.17624999999999996,0.09911500000000005
120,0.5349609375,0.5832291666666666,0.3575,0.16333300000000003
121,0.289063,0.7312877415730337,0.28125,0.23083400000000004
122,0.94661425,0.5161987554904832,0.10333400000000004,0.29
123,0.5671875,0.897716826979472,0.015625,0.010551000000000178
124,0.717577625,0.9024058269794721,0.020313000000000025,0.010550999999999845
125,0.8619140625,0.9217472756598242,0.017969000000000013,0.004689999999999823
126,0.870234375,0.6512342315369262,0.10562499999999997,0.11892600000000002
127,0.3125390625,0.46442880265095726,0.08124999999999999,0.04056599999999998
128,0.6775390625,0.5398991903367497,0.17500000000000004,0.052532999999999934
129,0.2446875,0.42041952380952385,0.048750000000000016,0.05084799999999997
130,0.678359375,0.4909425502645503,0.07500000000000007,0.101695
131,0.1895703125,0.5208333333333334,0.05812499999999998,0.04333299999999992
132,0.72734375,0.5231767500000001,0.08625000000000005,0.05666699999999995
133,0.116953125,0.39359408333333334,0.035625000000000004,0.034999999999999996
134,0.561171875,0.4669788333333333,0.05874999999999997,0.059167000000000046
135,0.5360546875,0.8753125,0.03750000000000009,0.01750000000000007
136,0.7184765625,0.9044270833333332,0.03374999999999995,0.03583300000000008
137,0.9635546875,0.3512847730600293,0.03833300000000006,0.01875000000000001
138,0.4910810625,0.8758762077087795,0.39375,0.09474899999999993
139,0.2170703125,0.7339257730600294,0.02687500000000001,0.01969999999999994
140,0.9051953125,0.7508107730600293,0.02562500000000001,0.019700000000000106
141,0.5226953125,0.6155732500000001,0.744375,0.5099999999999999
142,0.9793790322580646,0.911867875,0.03481599999999998,0.028349999999999986
143,0.833515625,0.4716585984251968,0.114375,0.10088300000000003
144,0.5069404375,0.462807977443609,0.18749999999999994,0.11443899999999999
145,0.45708333333333334,0.987890625,0.10499999999999998,0.02124999999999999
146,0.6497265625,0.5860091924577373,0.15999999999999992,0.055787000000000045
147,0.4732345959004393,0.7334375,0.26547899999999997,0.04749999999999999
148,0.4175,0.5969752886597938,0.31437500000000007,0.39450499999999994
149,0.390390625,0.6103886462585034,0.11499999999999999,0.08161100000000004
150,0.558203125,0.7607349166666667,0.566667,0.24814800000000004
151,0.3495703125,0.4692190833333334,0.08812500000000001,0.06749999999999996
152,0.1438671875,0.2308268596491228,0.023125000000000007,0.03648300000000001
153,0.85296875,0.7138235204678361,0.17999999999999994,0.12160900000000004
154,0.859296875,0.13558491812865497,0.028125000000000067,0.023386000000000007
155,0.7494795,0.4835546875,0.01583300000000006,0.0068749999999999645
156,0.5122265625,0.3826038333333333,0.9725,0.7141669999999999
157,0.5389062499999999,0.5312503333333334,0.5393749999999999,0.3558329999999999
158,0.4486328125,0.8736455,0.04125000000000001,0.015833999999999904
159,0.9162109375,0.8345836666666666,0.04499999999999993,0.023333000000000048
160,0.322265625,0.7785801655450876,0.14500000000000002,0.07499999999999987
161,0.2409765625,0.30338575,0.03375,0.024165999999999948
162,0.4755859375,0.21567741666666665,0.015000000000000013,0.015000000000000013
163,0.587109375,0.47458333333333336,0.13812499999999994,0.10583300000000007
164,0.8596875,0.21937533333333334,0.015625,0.011666000000000029
165,0.861640625,0.21828158333333333,0.020625000000000004,0.018333000000000006
166,0.405234375,0.6337496666666667,0.04375000000000001,0.020834000000000092
167,0.7611328125,0.6180208333333334,0.07250000000000001,0.027500000000000007
168,0.6273046875,0.6610413333333334,0.03749999999999998,0.012499999999999881
169,0.5276562499999999,0.8295389041095891,0.07187499999999997,0.024539999999999913
170,0.7683984375,0.527334589041096,0.02937499999999993,0.00876399999999999
171,0.9146484375,0.5904375890410959,0.030625000000000013,0.010517000000000012
172,0.204375,0.7955194374009509,0.03125,0.08527900000000004
173,0.23242175,0.5182295833333334,0.055663999999999964,0.050780999999999965
174,0.9833984375,0.4726565833333334,0.030272999999999994,0.05078099999999989
175,0.78546875,0.54296875,0.14937499999999992,0.088333
176,0.4892578125,0.4773578371335505,0.698125,0.24479199999999995
177,0.4373046875,0.800390625,0.13125000000000003,0.051563000000000025
178,0.49984375000000003,0.5094518843338214,0.7743749999999999,0.293621
179,0.5260546875000001,0.5851559166666667,0.444375,0.405
180,0.2229839375,0.581814801857585,0.07692300000000002,0.05033600000000004
181,0.06054675,0.6796876666666666,0.054687999999999994,0.022135000000000165
182,0.5064453125,0.32135383333333334,0.8382809999999999,0.3708339999999999
183,0.4125390625,0.4164583333333334,0.330625,0.19916699999999998
184,0.0596875,0.7220419411764706,0.01750000000000001,0.015066000000000034
185,0.3162109375,0.6221137647058823,0.015000000000000013,0.011299999999999954
186,0.5669921875,0.8148495294117647,0.021874999999999978,0.01789100000000002
187,0.0782421875,0.7559136442166912,0.02187499999999999,0.015009000000000005
188,0.5846484375,0.6483333333333333,0.06187500000000001,0.041667000000000044
189,0.408203125,0.8138024166666668,0.0675,0.04583300000000001
190,0.4787700625,0.5687092921348315,0.36191400000000007,0.45412900000000006
191,0.86410675,0.583926383886256,0.08755499999999994,0.152834
192,0.3729171666666667,0.6528645833333334,0.16406199999999996,0.08124999999999989
193,0.1453515625,0.58276075,0.09625,0.11833299999999987
194,0.254453125,0.7615864676258992,0.129286,0.08684200000000002
195,0.84229925,0.4816261726618705,0.07214299999999996,0.040789999999999986
196,0.27755806250000004,0.42857876923076926,0.174758,0.09217399999999998
197,0.4752734375,0.4765932977893368,0.6231249999999999,0.395504
198,0.645625,0.9406246666666668,0.345,0.11499999999999992
199,0.7244921875,0.8047914444444444,0.05312499999999998,0.04666700000000004
200,0.8463671875,0.7472218888888889,0.023125000000000062,0.02777799999999993
201,0.390703125,0.95619825,0.09875,0.03999999999999989
202,0.3990625,0.6077604166666667,0.36124999999999996,0.32666700000000004
203,0.0380859375,0.6056436266318538,0.076875,0.059365
204,0.5374609375,0.4702512454308094,0.04625000000000001,0.03929800000000005
205,0.9348046875,0.3774422454308094,0.03874999999999995,0.040968999999999985
206,0.778125,0.7281306383601757,0.06437500000000007,0.10694199999999998
207,0.4812109375,0.8792561778425655,0.014375000000000027,0.011205000000000053
208,0.463395,0.8148592528735632,0.06379000000000001,0.024185000000000057
209,0.5617654375000001,0.5031596753246753,0.18604700000000002,0.152062
210,0.4511268604992658,0.80640625,0.04793199999999997,0.008750000000000036
211,0.4894673333333333,0.5287400786516854,0.26296300000000006,0.06070199999999996
212,0.3439450625,0.8157047012802275,0.08124999999999999,0.03526700000000011
213,0.30921875,0.6159371666666668,0.024375000000000036,0.006666999999999905
214,0.3126171875,0.8169795,0.023125000000000007,0.01750000000000007
215,0.3148828125,0.50973925,0.010624999999999996,0.009167
216,0.4412109375,0.59807325,0.015000000000000013,0.010000000000000083
217,0.4615625,0.6977083333333334,0.016249999999999987,0.011666999999999947
218,0.4976171875,0.83723925,0.023125000000000007,0.010000000000000083
219,0.840321625,0.6998341214470284,0.30206,0.22087799999999996
220,0.0599609375,0.6503125,0.045625000000000006,0.01750000000000007
221,0.710234375,0.5839026043533931,0.07437500000000008,0.05578300000000002
222,0.505,0.492655,0.25125,0.20056499999999994
223,0.6331384375,0.694661875,0.15494799999999997,0.09114500000000003
224,0.13425781250000002,0.48666633333333337,0.07312500000000001,0.041666999999999975
225,0.92265625,0.2736455,0.040000000000000036,0.017499999999999998
226,0.9912109375,0.6517711666666667,0.014375000000000027,0.006665999999999987
227,0.9740625,0.65630175,0.04874999999999996,0.08833399999999998
228,0.889648,0.4075694934497816,0.21875,0.21106199999999997
229,0.83125,0.5693753333333333,0.03249999999999997,0.010832999999999945
230,0.8320703125,0.5688020833333334,0.02562500000000001,0.0033330000000000304
231,0.10645833333333334,0.5619921875,0.07499999999999997,0.021874999999999978
232,0.64151075,0.5993359375,0.05666600000000003,0.015000000000000013
233,0.5430859375,0.66578125,0.29500000000000004,0.22749999999999995
234,0.49496753246753245,0.5442388125,0.6649999999999999,0.10526300000000005
235,0.39219960175695456,0.935703125,0.17354600000000003,0.06812499999999999
236,0.5702734375,0.5753369416058395,0.5925,0.7217549999999999
237,0.949296875,0.05197949999999999,0.02749999999999997,0.015833000000000003
238,0.9305725833333334,0.95890625,0.051666999999999984,0.008125000000000049
239,0.498047,0.54947875,0.501953,0.14843799999999993
240,0.2608234421669107,0.6741796875,0.148218,0.03874999999999995
241,0.7535546875,0.4894707057101025,0.06937499999999996,0.06191400000000008
242,0.071875,0.2783328888888889,0.031874999999999994,0.02777799999999993
243,0.8021484375,0.6352078888888888,0.09250000000000003,0.12333400000000003
244,0.9032421875,0.8724339439528024,0.14750000000000008,0.16336099999999992
245,0.244765625,0.7741274513274337,0.083125,0.06326700000000013
246,0.881328125,0.6693229166666667,0.16062500000000002,0.15583299999999997
247,0.4309765625,0.7294791666666667,0.19124999999999998,0.099167
248,0.6834375,0.30151041666666667,0.015625,0.01416700000000004
249,0.9159375,0.28437533333333337,0.016875000000000084,0.010832999999999945
250,0.380859375,0.5008169838945827,0.762667,0.752
251,0.5322265625,0.77005175,0.035155999999999965,0.02499999999999991
252,0.5484375,0.3585413333333333,0.32875,0.13583399999999998
253,0.503046875,0.5450524166666667,0.528125,0.3575
254,0.5073828125,0.5397001859443631,0.8231250000000001,0.6200750000000002
255,0.12125,0.7640971419249593,0.03125,0.053236
256,0.891171875,0.8300664252199412,0.21562500000000007,0.33615
257,0.86234375,0.75588575,0.055625000000000036,0.02500000000000006
258,0.156875,0.6591562863436123,0.031875000000000014,0.009407000000000058
259,0.7412890625,0.6497482863436124,0.018124999999999947,0.01128899999999994
260,0.2656932262773723,0.207031375,0.05839399999999999,0.012695000000000012
261,0.506569299270073,0.9492185625,0.2540149999999999,0.09765599999999997
262,0.601459788321168,0.40039075,0.0671529999999999,0.025389999999999968
263,0.7430660802919707,0.229492375,0.05985400000000012,0.012695000000000012
264,0.618359375,0.40703928634361236,0.012499999999999956,0.01128899999999994
265,0.750078125,0.47605685903083705,0.036250000000000004,0.027280999999999958
266,0.820234375,0.4254407151248165,0.013125000000000053,0.012229999999999965
267,0.5333203125,0.8901739019033674,0.02562500000000001,0.02157600000000014
268,0.49142166666666665,0.6981465833333332,0.210784,0.11437900000000001
269,0.49609325,0.6307291666666667,0.914063,0.6000000000000001
270,0.5061328125,0.6164026017569546,0.19874999999999998,0.17542199999999997
271,0.495703125,0.4911583267973856,0.036250000000000004,0.01924700000000006
272,0.5451953125,0.48342531952662715,0.026249999999999996,0.024621000000000014
273,0.786640625,0.5991904792899408,0.05125000000000002,0.03787899999999999
274,0.5366796875,0.48822916666666666,0.444375,0.28750000000000003
275,0.5282421875,0.6733188772845953,0.6781250000000001,0.48077000000000014
276,0.3593359375,0.78140625,0.014375000000000027,0.008332999999999924
277,0.46546875,0.8005732499999999,0.025000000000000022,0.009166000000000155
278,0.8814453125,0.7968753333333334,0.02562500000000001,0.012499999999999881
279,0.434921875,0.50625,0.09125,0.06416700000000002
280,0.8020703125,0.43421875000000004,0.026874999999999982,0.025832999999999995
281,0.362109625,0.6556427695852535,0.051562,0.058931999999999964
282,0.7126948125,0.7320654746543779,0.042188,0.04972400000000002
283,0.4554296875,0.5187499999999999,0.88125,0.565
284,0.9694140625,0.5641145833333333,0.01937500000000003,0.019166999999999934
285,0.10007388888888889,0.368345,0.09857800000000001,0.03252100000000002
286,0.1052734375,0.7758311176470588,0.029375,0.022598999999999925
287,0.268359375,0.7893093529411765,0.011874999999999969,0.01224199999999986
288,0.3703125,0.8105539411764706,0.015625,0.015065999999999951
289,0.4643359375,0.7836603529411765,0.013749999999999984,0.014124000000000045
290,0.56640625,0.7656531764705882,0.008750000000000036,0.0075329999999999755
291,0.62015625,0.7618861764705882,0.008750000000000036,0.0075329999999999755
292,0.9574609375,0.7903675294117647,0.014374999999999916,0.01789100000000002
293,0.05484375,0.21369825,0.05562500000000001,0.04166599999999998
294,0.49375,0.55453125,0.97,0.540833
295,0.40296875,0.5207345766423358,0.24375000000000002,0.13002799999999995
296,0.88359325,0.7591796875,0.22812600000000005,0.13124999999999998
297,0.720546875,0.4652264166666667,0.02749999999999997,0.013343999999999948
298,0.2279296875,0.7613545,0.13249999999999998,0.11083299999999996
299,0.106484375,0.6251041666666667,0.011874999999999997,0.0066669999999999785
300,0.14952722617354194,0.620234375,0.032787000000000024,0.011874999999999969
301,0.3114572034139403,0.6506640625,0.09380699999999997,0.018750000000000044
302,0.5458758506401138,0.583828125,0.017304000000000094,0.0050000000000000044
303,0.08578125,0.6123961666666666,0.070625,0.03833300000000003
304,0.657890625,0.5628125,0.020625000000000004,0.017499999999999998
305,0.1458984375,0.3450627630057803,0.030624999999999986,0.027388000000000027
306,0.73625,0.725051725403818,0.34562500000000007,0.15804299999999996
307,0.0068359375,0.5149849245283019,0.014375,0.03882700000000002
308,0.2590234375,0.7505766469002695,0.12374999999999997,0.10612600000000001
309,0.115859375,0.5771370452961672,0.04375,0.069119
310,0.08033332620320854,0.8637109375,0.125,0.1087499999999999
311,0.239296875,0.6825275829959514,0.028124999999999983,0.008642999999999951
312,0.5011328125000001,0.6215410553306343,0.011249999999999927,0.006913999999999974
313,0.31875,0.7260416666666666,0.12562500000000004,0.05333300000000015
314,0.9628515625,0.22005175,0.03499999999999992,0.025833999999999985
315,0.3169140625,0.9824475833333333,0.01937500000000003,0.019167000000000083
316,0.098359375,0.8673434166666666,0.044375,0.014999999999999977
317,0.2139453125,0.8097392500000001,0.02562499999999998,0.009999999999999934
318,0.6850390625,0.9234899166666666,0.05062500000000003,0.029166000000000025
319,0.5835546875,0.3140401469979296,0.03750000000000009,0.035856000000000034
320,0.7528125,0.34942678674948235,0.01749999999999996,0.01062400000000001
321,0.34171875,0.7954269019033675,0.02437499999999998,0.021575999999999974
322,0.396640625,0.5766145833333334,0.02062499999999995,0.019167000000000007
323,0.4782421875,0.59421875,0.02312499999999995,0.024166999999999977
324,0.845859375,0.6766942625368731,0.07562500000000005,0.031162000000000002
325,0.158682625,0.902483159590044,0.051314,0.029080999999999923
326,0.881328375,0.8308463865300146,0.013141999999999987,0.009381000000000065
327,0.037265625,0.536806,0.051250000000000004,0.06444399999999995
328,0.1744140625,0.7412497777777778,0.08125000000000002,0.12111099999999997
329,0.512734375,0.58901075,0.825625,0.556666
330,0.49398437500000003,0.7718399562043796,0.605625,0.4411210000000002
331,0.4649609375,0.5819583455344071,0.826875,0.645403
332,0.3853515625,0.6907809166666666,0.28500000000000003,0.18499999999999997
333,0.4879750625,0.7201033071895425,0.23647799999999997,0.07407399999999999
334,0.4448828125,0.5966145833333334,0.44749999999999995,0.52
335,0.5489062499999999,0.54161425,0.351875,0.22666700000000004
336,0.6025390625,0.29151008333333334,0.580625,0.22250000000000003
337,0.04296875,0.41825903102625295,0.08703699999999999,0.04584000000000002
338,0.9363717499999998,0.562755983293556,0.11851800000000005,0.05263100000000008
339,0.340078125,0.7556249999999999,0.0675,0.03166700000000011
340,0.58078125,0.24856706149341146,0.10312500000000002,0.04878000000000002
341,0.720859375,0.7076279649122807,0.01333300000000004,0.009974999999999923
342,0.2869140625,0.8482067565872019,0.08187499999999998,0.028135000000000115
343,0.9833984375,0.6442816411543287,0.030625000000000013,0.02250799999999992
344,0.5051171875,0.46406216666666666,0.959375,0.6625
345,0.4274091875,0.45777945465538095,0.272436,0.08333299999999998
346,0.3597265625,0.6388110614934114,0.1275,0.047841999999999996
347,0.9133984375,0.11840057686676426,0.15437499999999993,0.060038000000000015
348,0.16234375,0.5127572745098039,0.02437499999999998,0.031798999999999925
349,0.313281,0.8104163333333334,0.09531300000000004,0.04374999999999988
350,0.8681640625,0.5200524166666667,0.019530999999999965,0.01354099999999995
351,0.9212893125,0.5348955,0.025780999999999943,0.015625
352,0.5642968749999999,0.4467190833333334,0.52875,0.4416659999999999
353,0.4444140625,0.5480208333333333,0.080625,0.027500000000000007
354,0.8223046875,0.40406216666666667,0.03875000000000006,0.038334000000000014
355,0.6708984375,0.4231775,0.029297000000000017,0.018228999999999978
356,0.69953125,0.7394352076788832,0.039999999999999925,0.041666999999999954
357,0.1416015625,0.27424646293888166,0.283636,0.510896
358,0.4990235,0.6611116296296297,0.36035199999999995,0.26296200000000003
359,0.4306695,0.9186385833333333,0.015714000000000006,0.019047000000000185
360,0.739765625,0.8916225,0.02071400000000001,0.017141999999999918
361,0.681796875,0.5937743440702782,0.24625000000000008,0.16979400000000003
362,0.6079296875,0.6214484736842105,0.25625,0.13283500000000004
363,0.1515234375,0.729583,0.06125,0.06333399999999993
364,0.48671875,0.26427116666666667,0.02375000000000005,0.0066660000000000235
365,0.5741406250000001,0.4538149882869693,0.20874999999999994,0.18198899999999998
366,0.374921875,0.7558397012113055,0.21499999999999997,0.16188300000000005
367,0.089609375,0.6961719999999999,0.04375,0.12807400000000008
368,0.49691406250000003,0.4909944019471488,0.9249999999999999,0.6761559999999999
369,0.077109375,0.5728125,0.012500000000000011,0.01583300000000006
370,0.1496875,0.5648434166666666,0.015625,0.01416700000000004
371,0.48015625,0.54390625,0.009374999999999967,0.010000000000000009
372,0.770078125,0.7406774166666666,0.0368750000000001,0.014166000000000048
373,0.5237109375,0.4941663333333333,0.95125,0.6675000000000001
374,0.302109375,0.7251391111111112,0.07437499999999997,0.036665999999999914
375,0.7819921875,0.3974475833333333,0.05437500000000006,0.020000000000000018
376,0.255078125,0.8967359999999999,0.03687499999999999,0.03222199999999997
377,0.9172265625,0.6860940833333333,0.03500000000000003,0.034166000000000064
378,0.130859375,0.8243229166666667,0.043125,0.029167000000000016
379,0.840078125,0.8341145833333332,0.036250000000000004,0.0208330000000001
380,0.616171875,0.7716145833333332,0.028749999999999942,0.019167000000000083
381,0.35390625,0.5658854166666666,0.13437500000000002,0.04583300000000001
382,0.9365234375,0.5703121666666666,0.12343800000000005,0.10000000000000002
383,0.9638676875,0.57682325,0.06875000000000009,0.07291599999999991
384,0.525390625,0.7382644295874823,0.14648399999999995,0.12233300000000005
385,0.4084097730600293,0.9069921875,0.017823000000000016,0.021874999999999978
386,0.4976171875,0.6956835710102489,0.273125,0.15196999999999988
387,0.6168359375,0.6598961666666666,0.04562500000000003,0.03749999999999994
388,0.49015625,0.5705729166666668,0.320625,0.09333299999999996
389,0.493359375,0.6156253333333334,0.575,0.3875
390,0.021484375,0.8399857894736843,0.043125,0.05430699999999998
391,0.691875,0.9245836666666666,0.03249999999999997,0.022500000000000114
392,0.6942705,0.77401075,0.173334,0.05555500000000002
393,0.5493856875,0.5313027534246576,0.099748,0.08578099999999994
394,0.323984375,0.6996501021897811,0.07500000000000001,0.04014999999999991
395,0.450859375,0.6782271240875912,0.012500000000000011,0.018674000000000024
396,0.8071484375,0.7078166861313869,0.06125000000000003,0.028010999999999953
397,0.175078125,0.32255175,0.03562499999999999,0.02416700000000001
398,0.5541796875,0.7146354166666667,0.09999999999999998,0.045000000000000075
399,0.2790625,0.8339395741556533,0.04749999999999999,0.03853300000000008
400,0.0264453125,0.6235413333333334,0.026875000000000003,0.01083400000000001
401,0.1403125,0.6612496666666666,0.046875,0.020833999999999946
402,0.4381640625,0.62390625,0.019374999999999976,0.009167000000000073
403,0.41990968965517245,0.456953125,0.07943499999999999,0.036250000000000004
404,0.7887265625,0.6603669862671662,0.19000000000000006,0.06393899999999988
405,0.492187,0.4544921875,0.34531300000000004,0.271875
406,0.204921875,0.891011457063712,0.09,0.03105599999999994
407,0.712578125,0.8877443324099723,0.0681250000000001,0.023957000000000037
408,0.2949215,0.7031246666666666,0.11132799999999998,0.084636
409,0.708203125,0.2858183865300147,0.005624999999999991,0.00938099999999994
410,0.5280080653983353,0.7698046875,0.316591,0.06937500000000008
411,0.3734375,0.8347429880418537,0.07875000000000004,0.039233999999999915
412,0.291406,0.612268788856305,0.09531299999999998,0.06330599999999999
413,0.511328125,0.6446357500000001,0.974375,0.33833299999999994
414,0.4948828125,0.5493938087431695,0.10499999999999998,0.10968499999999998
415,0.6624384897959184,0.8051459375,0.02428300000000008,0.013728000000000073
